deltaX,deltaY,deltaZ,delta_alpha,delta_beta,delta_gamma
1.2765167951583862,0.4420819878578186,-0.4184120297431946,0.1540631800889969,0.3272010385990143,0.12384798377752304
-1.0,-0.5000000596046448,0.8660253882408142,-0.20187707245349884,-0.30070969462394714,-0.18001505732536316
